id,phone_id,channel_id,price_local,price_usd,price_type,stock_status,url,date,scraped_at
10,38,2,3734.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-256gb.html,2026-02-06,2026-02-06 15:03:09
11,38,2,4151.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-512gb.html,2026-02-06,2026-02-06 15:03:09
12,38,2,4986.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-1tb.html,2026-02-06,2026-02-06 15:03:09
13,39,2,2870.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25plus-256gb.html,2026-02-06,2026-02-06 15:03:09
14,39,2,3288.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25plus-512gb.html,2026-02-06,2026-02-06 15:03:09
15,40,2,2286.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25-128gb.html,2026-02-06,2026-02-06 15:03:09
16,40,2,2495.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25-256gb.html,2026-02-06,2026-02-06 15:03:09
17,1082,2,4191.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-256gb.html,2026-02-06,2026-02-06 15:03:09
18,1082,2,4972.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-512gb.html,2026-02-06,2026-02-06 15:03:09
19,1082,2,5754.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-1tb.html,2026-02-06,2026-02-06 15:03:09
20,1083,2,3822.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-256gb.html,2026-02-06,2026-02-06 15:03:09
21,1083,2,4605.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-512gb.html,2026-02-06,2026-02-06 15:03:09
22,1085,2,2995.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-256gb.html,2026-02-06,2026-02-06 15:03:09
23,1084,2,3363.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-plus-256gb.html,2026-02-06,2026-02-06 15:03:09
24,38,2,3734.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-256gb.html,2026-02-06,2026-02-06 15:04:53
25,38,2,4151.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-512gb.html,2026-02-06,2026-02-06 15:04:53
26,38,2,4986.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25ultra-1tb.html,2026-02-06,2026-02-06 15:04:53
27,39,2,2870.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25plus-256gb.html,2026-02-06,2026-02-06 15:04:53
28,39,2,3288.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25plus-512gb.html,2026-02-06,2026-02-06 15:04:53
29,40,2,2286.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25-128gb.html,2026-02-06,2026-02-06 15:04:53
30,40,2,2495.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/samsung/galaxy-s25-256gb.html,2026-02-06,2026-02-06 15:04:53
31,1082,2,4191.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-256gb.html,2026-02-06,2026-02-06 15:04:53
32,1082,2,4972.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-512gb.html,2026-02-06,2026-02-06 15:04:53
33,1082,2,5754.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-max-1tb.html,2026-02-06,2026-02-06 15:04:53
34,1083,2,3822.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-256gb.html,2026-02-06,2026-02-06 15:04:53
35,1083,2,4605.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-pro-512gb.html,2026-02-06,2026-02-06 15:04:53
36,1085,2,2995.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-256gb.html,2026-02-06,2026-02-06 15:04:53
37,1084,2,3363.0,,telco_contract,,https://www.etisalat.ae/en/smb/products/devices/mobile/apple/iphone-16-plus-256gb.html,2026-02-06,2026-02-06 15:04:53
38,38,4,4999.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25+Ultra,2026-02-06,2026-02-06 15:46:07
39,39,4,4299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25%2B,2026-02-06,2026-02-06 15:46:07
40,40,4,3699.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25,2026-02-06,2026-02-06 15:46:07
41,67,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24+Ultra,2026-02-06,2026-02-06 15:46:07
42,68,4,3299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24%2B,2026-02-06,2026-02-06 15:46:08
43,69,4,2799.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24,2026-02-06,2026-02-06 15:46:08
44,1082,4,5199.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro+Max,2026-02-06,2026-02-06 15:46:08
45,1083,4,4499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro,2026-02-06,2026-02-06 15:46:08
46,1084,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Plus,2026-02-06,2026-02-06 15:46:08
47,1085,4,3499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16,2026-02-06,2026-02-06 15:46:08
48,38,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25+Ultra,2026-02-06,2026-02-06 18:34:56
49,39,5,3499.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-06,2026-02-06 18:35:01
50,40,5,3199.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-06,2026-02-06 18:35:06
51,67,5,3999.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+Ultra,2026-02-06,2026-02-06 18:35:15
52,68,5,3299.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-06,2026-02-06 18:35:20
53,69,5,2799.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-06,2026-02-06 18:35:26
54,44,5,1899.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-06,2026-02-06 18:35:31
55,1082,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro+Max,2026-02-06,2026-02-06 18:35:41
56,1083,5,4099.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-06,2026-02-06 18:35:45
57,1084,5,3599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Plus,2026-02-06,2026-02-06 18:35:50
58,1085,5,3299.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16,2026-02-06,2026-02-06 18:35:55
59,38,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25+Ultra,2026-02-06,2026-02-06 18:37:05
60,39,5,3499.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-06,2026-02-06 18:37:08
61,40,5,3199.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-06,2026-02-06 18:37:09
62,1082,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro+Max,2026-02-06,2026-02-06 18:37:16
63,1083,5,4099.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-06,2026-02-06 18:37:19
64,38,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25+Ultra,2026-02-06,2026-02-06 18:38:37
65,39,5,3499.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-06,2026-02-06 18:38:41
66,40,5,3199.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-06,2026-02-06 18:38:44
67,1082,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro+Max,2026-02-06,2026-02-06 18:38:50
68,1083,5,4099.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-06,2026-02-06 18:38:53
69,1085,3,3299.0,,manual,in_stock,https://www.amazon.ae/s?k=iPhone+16,2026-02-06,2026-02-06 19:13:55
70,1084,3,3699.0,,manual,in_stock,https://www.amazon.ae/s?k=iPhone+16+Plus,2026-02-06,2026-02-06 19:13:58
71,1083,3,4299.0,,manual,in_stock,https://www.amazon.ae/s?k=iPhone+16+Pro,2026-02-06,2026-02-06 19:14:01
72,1082,3,4999.0,,manual,in_stock,https://www.amazon.ae/s?k=iPhone+16+Pro+Max,2026-02-06,2026-02-06 19:14:04
73,1080,3,3299.0,,manual,in_stock,https://www.amazon.ae/s?k=iPhone+16e,2026-02-06,2026-02-06 19:14:07
74,69,3,2499.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S24,2026-02-06,2026-02-06 19:14:10
75,44,3,1999.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S24+FE,2026-02-06,2026-02-06 19:14:11
76,67,3,3499.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S24+Ultra,2026-02-06,2026-02-06 19:14:14
77,68,3,2999.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S24%2B,2026-02-06,2026-02-06 19:14:17
78,40,3,2999.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25,2026-02-06,2026-02-06 19:14:20
79,23,3,2999.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25+Edge,2026-02-06,2026-02-06 19:14:23
80,10,3,2999.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25+FE,2026-02-06,2026-02-06 19:14:26
81,38,3,3899.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25+Ultra,2026-02-06,2026-02-06 19:14:29
82,39,3,3449.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25%2B,2026-02-06,2026-02-06 19:14:32
83,38,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25+Ultra,2026-02-07,2026-02-07 00:41:39
84,39,5,3499.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:41:43
85,40,5,3199.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:41:46
86,1082,5,4599.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro+Max,2026-02-07,2026-02-07 00:41:52
87,1083,5,4099.0,,manual,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:41:55
88,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:42:57
89,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:42:58
90,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:43:00
91,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:43:00
92,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:43:02
93,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:44:58
94,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:44:59
95,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:44:59
96,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:45:00
97,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:45:00
98,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:45:16
99,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:45:16
100,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:45:17
101,67,5,100.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70035265V/p/,2026-02-07,2026-02-07 00:45:21
102,68,5,109.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-07,2026-02-07 00:45:21
103,69,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-07,2026-02-07 00:45:23
104,44,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-07,2026-02-07 00:45:25
105,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:45:25
106,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:45:25
107,1084,5,3799.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Plus,2026-02-07,2026-02-07 00:45:28
108,1085,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16,2026-02-07,2026-02-07 00:45:30
109,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:58:09
110,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:58:09
111,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:58:10
112,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:58:10
113,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:58:11
114,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:58:19
115,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:58:19
116,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:58:20
117,67,5,100.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70035265V/p/,2026-02-07,2026-02-07 00:58:21
118,68,5,109.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-07,2026-02-07 00:58:21
119,69,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-07,2026-02-07 00:58:22
120,44,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-07,2026-02-07 00:58:23
121,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:58:23
122,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:58:24
123,1084,5,3799.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Plus,2026-02-07,2026-02-07 00:58:25
124,1085,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16,2026-02-07,2026-02-07 00:58:25
125,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 00:59:10
126,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 00:59:11
127,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 00:59:11
128,67,5,100.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70035265V/p/,2026-02-07,2026-02-07 00:59:12
129,68,5,109.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-07,2026-02-07 00:59:12
130,69,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-07,2026-02-07 00:59:13
131,44,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-07,2026-02-07 00:59:14
132,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 00:59:14
133,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 00:59:15
134,1084,5,3799.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Plus,2026-02-07,2026-02-07 00:59:16
135,1085,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16,2026-02-07,2026-02-07 00:59:16
136,38,3,3899.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25+Ultra,2026-02-07,2026-02-07 00:59:17
137,39,3,3449.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25%2B,2026-02-07,2026-02-07 00:59:19
138,40,3,1699.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Jetblack-Storage-Display-Lighter/dp/B0FPM1P4W2/ref=sr_1_1,2026-02-07,2026-02-07 00:59:22
139,67,3,1699.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Jetblack-Storage-Display-Lighter/dp/B0FPM1P4W2/ref=sr_1_9,2026-02-07,2026-02-07 00:59:26
140,68,3,1347.0,,nominal,in_stock,https://www.amazon.ae/SAMSUNG-Galaxy-Dual-Blue-128GB/dp/B0DJB4FZ2S/ref=sr_1_8,2026-02-07,2026-02-07 00:59:29
141,69,3,1347.0,,nominal,in_stock,https://www.amazon.ae/SAMSUNG-Galaxy-Dual-Blue-128GB/dp/B0DJB4FZ2S/ref=sr_1_3,2026-02-07,2026-02-07 00:59:32
142,44,3,1347.0,,nominal,in_stock,https://www.amazon.ae/SAMSUNG-Galaxy-Dual-Blue-128GB/dp/B0DJB4FZ2S/ref=sr_1_3,2026-02-07,2026-02-07 00:59:36
143,1082,3,2798.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Pro-256/dp/B0DXQ76Y8W/ref=sr_1_9,2026-02-07,2026-02-07 00:59:39
144,1083,3,2798.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Pro-256/dp/B0DXQ76Y8W/ref=sr_1_6,2026-02-07,2026-02-07 00:59:41
145,1084,3,2497.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Plus-128/dp/B0FB3XYGPH/ref=sr_1_9,2026-02-07,2026-02-07 00:59:45
146,1085,3,2298.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-128-Ultramarine/dp/B0DXQ9H9ZK/ref=sr_1_10,2026-02-07,2026-02-07 00:59:48
147,38,4,4999.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25+Ultra,2026-02-07,2026-02-07 00:59:48
148,39,4,4299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25%2B,2026-02-07,2026-02-07 00:59:48
149,40,4,3699.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25,2026-02-07,2026-02-07 00:59:48
150,67,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24+Ultra,2026-02-07,2026-02-07 00:59:48
151,68,4,3299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24%2B,2026-02-07,2026-02-07 00:59:48
152,69,4,2799.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24,2026-02-07,2026-02-07 00:59:48
153,44,4,1999.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24+FE,2026-02-07,2026-02-07 00:59:48
154,1082,4,5199.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro+Max,2026-02-07,2026-02-07 00:59:48
155,1083,4,4499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro,2026-02-07,2026-02-07 00:59:48
156,1084,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Plus,2026-02-07,2026-02-07 00:59:48
157,1085,4,3499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16,2026-02-07,2026-02-07 00:59:48
158,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 06:09:14
159,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 06:09:16
160,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 06:09:18
161,67,5,100.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70035265V/p/,2026-02-07,2026-02-07 06:09:19
162,68,5,109.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-07,2026-02-07 06:09:23
163,69,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-07,2026-02-07 06:09:25
164,44,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-07,2026-02-07 06:09:31
165,1082,5,4199.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70106183V/p/,2026-02-07,2026-02-07 06:09:32
166,1083,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Pro,2026-02-07,2026-02-07 06:09:34
167,1084,5,3799.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16+Plus,2026-02-07,2026-02-07 06:09:36
168,1085,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=iPhone+16,2026-02-07,2026-02-07 06:09:37
169,38,3,3899.0,,manual,in_stock,https://www.amazon.ae/s?k=Galaxy+S25+Ultra,2026-02-07,2026-02-07 06:09:38
170,39,3,1699.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Jetblack-Storage-Display-Lighter/dp/B0FPM1P4W2/ref=sr_1_3,2026-02-07,2026-02-07 06:09:41
171,40,3,1699.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Jetblack-Storage-Display-Lighter/dp/B0FPM1P4W2/ref=sr_1_1,2026-02-07,2026-02-07 06:09:44
172,67,3,1699.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Jetblack-Storage-Display-Lighter/dp/B0FPM1P4W2/ref=sr_1_8,2026-02-07,2026-02-07 06:09:47
173,68,3,1347.0,,nominal,in_stock,https://www.amazon.ae/SAMSUNG-Galaxy-Dual-Blue-128GB/dp/B0DJB4FZ2S/ref=sr_1_5,2026-02-07,2026-02-07 06:09:50
174,69,3,1347.0,,nominal,in_stock,https://www.amazon.ae/SAMSUNG-Galaxy-Dual-Blue-128GB/dp/B0DJB4FZ2S/ref=sr_1_1,2026-02-07,2026-02-07 06:09:53
175,44,3,1199.0,,nominal,in_stock,https://www.amazon.ae/Samsung-Galaxy-Awesome-Olive-Intelligence/dp/B0F1GD55QT/ref=sr_1_9,2026-02-07,2026-02-07 06:09:56
176,1082,3,2798.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Pro-256/dp/B0DXQ76Y8W/ref=sr_1_9,2026-02-07,2026-02-07 06:09:59
177,1083,3,2798.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Pro-256/dp/B0DXQ76Y8W/ref=sr_1_6,2026-02-07,2026-02-07 06:10:02
178,1084,3,2497.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-Plus-128/dp/B0FB3XYGPH/ref=sr_1_8,2026-02-07,2026-02-07 06:10:05
179,1085,3,2299.0,,nominal,in_stock,https://www.amazon.ae/Apple-Refurbished-iPhone-16-128/dp/B0DXQ9RY91/ref=sr_1_8,2026-02-07,2026-02-07 06:10:08
180,38,4,4999.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25+Ultra,2026-02-07,2026-02-07 06:10:08
181,39,4,4299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25%2B,2026-02-07,2026-02-07 06:10:09
182,40,4,3699.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S25,2026-02-07,2026-02-07 06:10:09
183,67,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24+Ultra,2026-02-07,2026-02-07 06:10:09
184,68,4,3299.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24%2B,2026-02-07,2026-02-07 06:10:09
185,69,4,2799.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24,2026-02-07,2026-02-07 06:10:09
186,44,4,1999.0,,manual,in_stock,https://uae.sharafdg.com/?s=Galaxy+S24+FE,2026-02-07,2026-02-07 06:10:09
187,1082,4,5199.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro+Max,2026-02-07,2026-02-07 06:10:09
188,1083,4,4499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Pro,2026-02-07,2026-02-07 06:10:09
189,1084,4,3899.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16+Plus,2026-02-07,2026-02-07 06:10:09
190,1085,4,3499.0,,manual,in_stock,https://uae.sharafdg.com/?s=iPhone+16,2026-02-07,2026-02-07 06:10:09
191,38,5,3299.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70140491V/p/,2026-02-07,2026-02-07 06:10:33
192,39,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25%2B,2026-02-07,2026-02-07 06:10:34
193,40,5,5099.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S25,2026-02-07,2026-02-07 06:10:35
194,67,5,100.0,,nominal,in_stock,https://www.noon.com/uae-en/product/N70035265V/p/,2026-02-07,2026-02-07 06:10:36
195,68,5,109.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24%2B,2026-02-07,2026-02-07 06:10:36
196,69,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24,2026-02-07,2026-02-07 06:10:37
197,44,5,2699.0,,nominal,in_stock,https://www.noon.com/uae-en/search?q=Galaxy+S24+FE,2026-02-07,2026-02-07 06:10:38
